year,player_id,player,team,team_start,traded,position,games,carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,receiving_yards,receiving_tds,rush_rec_yards,rush_rec_tds
2021,00-0027793,Antonio Brown,TB,TB,,WR,7,1,6,0,0,42,545,4,551,4
2021,00-0033367,C.J. Board,NYG,NYG,,WR,6,1,6,0,0,4,51,0,57,0
2021,00-0034726,Dallin Leavitt,LV,LV,,DB,14,2,6,0,2,0,0,0,6,0
2021,00-0035040,David Blough,DET,DET,,QB,1,1,6,0,0,0,0,0,6,0
2021,00-0035099,Khari Blasingame,TEN,TEN,,FB,5,3,6,0,1,2,4,0,10,0
2021,00-0035640,DK Metcalf,SEA,SEA,,WR,17,1,6,0,0,75,967,12,973,12
2021,00-0035752,Chris Streveler,ARI,ARI,,QB,2,3,6,0,0,0,0,0,6,0
2021,00-0036825,Feleipe Franks,ATL,ATL,,TE,4,3,6,0,0,0,0,0,6,0
2021,00-0036913,Kadarius Toney,NYG,NYG,,WR,9,3,6,0,0,39,420,0,426,0
2021,00-0036929,Ian Book,NO,NO,,QB,1,3,6,0,1,0,0,0,6,0
2021,00-0036988,Josh Palmer,LAC,LAC,,WR,15,1,6,0,0,33,353,4,359,4
2021,00-0022924,Ben Roethlisberger,PIT,PIT,,QB,16,20,5,1,3,0,0,0,5,1
2021,00-0034311,Johnny Stanton,CLE,CLE,,RB,3,3,5,0,2,2,7,1,12,1
2021,00-0035662,Marquise Brown,BAL,BAL,,WR,16,1,5,0,1,91,1008,6,1013,6
2021,00-0036727,Adam Prentice,NO,NO,,FB,5,3,5,0,2,3,16,0,21,0
2021,00-0036860,Jake Funk,LAR,LAR,,RB,5,2,5,0,0,0,0,0,5,0
2021,00-0026189,DeSean Jackson,LV,LAR,yes,WR,14,1,4,0,0,20,454,2,458,2
2021,00-0030061,Zach Ertz,ARI,PHI,yes,TE,17,1,4,0,0,74,763,5,767,5
2021,00-0033376,Patrick Ricard,BAL,BAL,,RB,8,2,4,0,2,8,63,1,67,1
2021,00-0034164,Trenton Cannon,SF,BAL,yes,RB,10,3,4,0,0,0,0,0,4,0
2021,00-0034378,Ito Smith,DAL,DAL,,RB,1,1,4,1,1,0,0,0,4,1
2021,00-0034578,Reggie Bonnafon,CAR,CAR,,RB,1,1,4,0,0,2,12,0,16,0
2021,00-0034597,Ryan Nall,CHI,CHI,,RB,5,1,4,0,0,1,4,0,8,0
2021,00-0035342,Patrick Laird,MIA,MIA,,RB,3,1,4,0,0,3,17,0,21,0
2021,00-0035378,Andrew Wingard,JAX,JAX,,SAF,15,1,4,0,1,0,0,0,4,0
2021,00-0036313,Braden Mann,NYJ,NYJ,,P,10,1,4,0,0,0,0,0,4,0
2021,00-0036569,Gary Brightwell,NYG,NYG,,RB,7,1,4,0,0,1,6,0,10,0
2021,00-0026158,Joe Flacco,NYJ,NYJ,,QB,2,2,3,0,1,0,0,0,3,0
2021,00-0030506,Travis Kelce,KC,KC,,TE,16,2,3,1,1,92,1125,9,1128,10
2021,00-0032128,Chris Conley,HOU,HOU,,WR,14,1,3,0,1,22,323,2,326,2
2021,00-0033111,Pharoh Cooper,NYG,NYG,,WR,8,1,3,0,0,4,33,0,36,0
2021,00-0033891,Zay Jones,LV,LV,,WR,15,2,3,0,0,47,546,1,549,1
2021,00-0034364,Jordan Akins,HOU,HOU,,TE,12,1,3,0,1,24,214,0,217,0
2021,00-0034798,Durham Smythe,MIA,MIA,,TE,16,2,3,0,2,34,357,0,360,0
2021,00-0034983,Hunter Renfrow,LV,LV,,WR,17,3,3,0,0,103,1038,9,1041,9
2021,00-0035399,Stanley Morgan,CIN,CIN,,WR,11,1,3,0,0,2,11,0,14,0
2021,00-0035835,Nathan Cottrell,JAX,JAX,,RB,3,1,3,0,0,0,0,0,3,0
2021,00-0035883,Maurice Ffrench,LAC,LAC,,WR,2,1,3,0,0,0,0,0,3,0
2021,00-0036187,Reggie Gilliam,BUF,BUF,,RB,8,3,3,0,0,3,23,0,26,0
2021,00-0036271,Quez Watkins,PHI,PHI,,WR,17,1,3,0,0,43,647,1,650,1
2021,00-0036336,Anthony McFarland,PIT,PIT,,RB,2,3,3,0,0,1,11,0,14,0
2021,00-0036407,Jerry Jeudy,DEN,DEN,,WR,10,2,3,0,0,38,467,0,470,0
2021,00-0036414,Cam Akers,LAR,LAR,,RB,1,5,3,0,0,3,10,0,13,0
2021,00-0036613,Jaylen Waddle,MIA,MIA,,WR,16,2,3,1,1,104,1015,6,1018,7
2021,00-0023682,Ryan Fitzpatrick,WAS,WAS,,QB,1,1,2,0,0,0,0,0,2,0
2021,00-0030035,Adam Thielen,MIN,MIN,,WR,13,1,2,0,0,67,726,10,728,10
2021,00-0033936,C.J. Beathard,JAX,JAX,,QB,2,1,2,0,0,0,0,0,2,0
2021,00-0033958,Nathan Peterman,LV,LV,,QB,1,2,2,0,1,0,0,0,2,0
2021,00-0035208,Olamide Zaccheaus,ATL,ATL,,WR,15,1,2,0,1,31,406,3,408,3
2021,00-0028002,Randall Cobb,GB,GB,,WR,11,1,1,0,0,28,375,5,376,5
2021,00-0030085,Kenny Stills,NO,NO,,WR,7,1,1,0,0,6,68,1,69,1
2021,00-0031363,Michael Palardy,MIA,MIA,,P,17,1,1,0,0,0,0,0,1,0
2021,00-0031387,Eric Ebron,PIT,PIT,,TE,8,1,1,1,1,12,84,1,85,2
2021,00-0032897,Derek Watt,PIT,PIT,,FB,11,1,1,0,1,3,15,0,16,0
2021,00-0033885,David Njoku,CLE,CLE,,TE,15,1,1,0,0,36,475,4,476,4
2021,00-0035125,Alec Ingold,LV,LV,,FB,7,2,1,0,1,10,85,1,86,1
2021,00-0036671,Dax Milne,WAS,WAS,,WR,9,1,1,0,0,9,83,0,84,0
2021,00-0022824,Andy Lee,ARI,ARI,,P,16,1,0,0,0,0,0,0,0,0
2021,00-0026197,Chad Henne,KC,KC,,QB,4,8,0,0,0,0,0,0,0,0
2021,00-0028872,Johnny Hekker,LAR,LAR,,P,17,1,0,0,0,0,0,0,0,0
2021,00-0030465,Kenjon Barner,TB,TB,,RB,3,4,0,0,0,0,0,0,0,0
2021,00-0032208,Phillip Dorsett,HOU,JAX,yes,WR,5,1,0,0,0,7,110,0,110,0
2021,00-0032807,Clayton Fejedelem,MIA,MIA,,DB,7,1,0,0,0,0,0,0,0,0
2021,00-0032956,Andy Janovich,CLE,CLE,,FB,6,2,0,1,1,3,9,0,9,1
2021,00-0034753,Mark Andrews,BAL,BAL,,TE,17,1,0,0,0,107,1361,9,1361,9
2021,00-0035042,Jamie Gillan,CLE,CLE,,P,12,1,0,0,0,0,0,0,0,0
2021,00-0036290,Cole Kmet,CHI,CHI,,TE,17,1,0,0,0,60,612,0,612,0
2021,00-0036365,Bryan Edwards,LV,LV,,WR,16,1,0,0,0,34,571,3,571,3
2021,00-0030068,Marquise Goodwin,CHI,CHI,,WR,14,2,-1,0,0,20,313,1,312,1
2021,00-0032434,Brandon Allen,CIN,CIN,,QB,5,7,-1,0,1,0,0,0,-1,0
2021,00-0034131,Kurt Benkert,GB,GB,,QB,1,2,-1,0,0,0,0,0,-1,0
2021,00-0034401,Mike White,NYJ,NYJ,,QB,4,5,-1,0,2,0,0,0,-1,0
2021,00-0034899,John Wolford,LAR,LAR,,QB,2,2,-1,0,0,0,0,0,-1,0
2021,00-0035510,Jeff Smith,NYJ,NYJ,,WR,9,1,-1,0,0,8,113,0,112,0
2021,00-0036582,Nate McCrary,BAL,BAL,,RB,1,1,-1,0,0,0,0,0,-1,0
2021,00-0026544,Chase Daniel,LAC,LAC,,QB,1,2,-2,0,0,0,0,0,-2,0
2021,00-0032980,Marcus Johnson,TEN,TEN,,WR,7,2,-2,0,1,9,160,0,158,0
2021,00-0032054,Breshad Perriman,TB,TB,,WR,5,1,-3,0,0,11,167,1,164,1
2021,00-0033550,Davis Webb,BUF,BUF,,QB,1,2,-3,0,0,0,0,0,-3,0
2021,00-0033881,Evan Engram,NYG,NYG,,TE,15,1,-3,0,0,46,408,3,405,3
2021,00-0035184,Devine Ozigbo,NO,NO,,RB,1,1,-3,0,0,1,7,0,4,0
2021,00-0035602,Alex Bachman,NYG,NYG,,WR,2,1,-3,0,0,0,0,0,-3,0
2021,00-0036572,Shi Smith,CAR,CAR,,WR,5,1,-3,0,0,6,104,0,101,0
2021,00-0036626,Dyami Brown,WAS,WAS,,WR,10,1,-4,0,0,12,165,0,161,0
2021,00-0034438,Logan Woodside,TEN,TEN,,QB,4,6,-6,0,0,0,0,0,-6,0
2021,00-0027948,Blaine Gabbert,TB,TB,,QB,6,9,-7,0,0,0,0,0,-7,0
2021,00-0026625,Brian Hoyer,NE,NE,,QB,5,11,-8,0,1,0,0,0,-8,0
2021,00-0033662,Cooper Rush,DAL,DAL,,QB,4,9,-8,0,0,0,0,0,-8,0
2021,00-0032385,Sterling Shepard,NYG,NYG,,WR,7,1,-9,0,0,36,366,1,357,1
2021,00-0035535,Darius Slayton,NYG,NYG,,WR,13,1,-13,0,0,26,339,2,326,2
2022,00-0035700,Josh Jacobs,LV,LV,,RB,17,340,1653,12,93,53,400,0,2053,12
2022,00-0032764,Derrick Henry,TEN,TEN,,RB,16,349,1538,13,65,33,398,0,1936,13
2022,00-0034791,Nick Chubb,CLE,CLE,,RB,17,302,1525,12,69,27,239,1,1764,13
2022,00-0034844,Saquon Barkley,NYG,NYG,,RB,16,295,1312,10,62,57,338,0,1650,10
2022,00-0035243,Miles Sanders,PHI,PHI,,RB,17,259,1269,11,62,20,78,0,1347,11
2022,00-0033893,Dalvin Cook,MIN,MIN,,RB,17,264,1173,8,50,39,295,2,1468,10
2022,00-0036945,Justin Fields,CHI,CHI,,QB,15,160,1143,8,65,0,0,0,1143,8
2022,00-0033280,Christian McCaffrey,SF,CAR,yes,RB,17,244,1139,8,59,85,741,5,1880,13
2022,00-0036973,Travis Etienne,JAX,JAX,,RB,17,220,1125,5,52,35,316,0,1441,5
2022,00-0033293,Aaron Jones,GB,GB,,RB,17,213,1121,2,54,59,395,5,1516,7
2022,00-0033948,Jamaal Williams,DET,DET,,RB,17,262,1066,17,65,12,73,0,1139,17
2022,00-0038134,Kenneth Walker III,SEA,SEA,,RB,15,228,1050,9,51,27,165,0,1215,9
2022,00-0036875,Rhamondre Stevenson,NE,NE,,RB,17,210,1040,5,49,69,421,1,1461,6
2022,00-0037263,Tyler Allgeier,ATL,ATL,,RB,16,210,1035,3,53,16,139,1,1174,4
2022,00-0036893,Najee Harris,PIT,PIT,,RB,17,272,1034,7,45,41,229,3,1263,10
2022,00-0035261,Tony Pollard,DAL,DAL,,RB,16,193,1007,9,46,39,371,3,1378,12
2022,00-0037258,Dameon Pierce,HOU,HOU,,RB,13,220,939,4,54,30,165,1,1104,5
2022,00-0033699,Austin Ekeler,LAC,LAC,,RB,17,204,915,13,46,107,722,5,1637,18
2022,00-0033925,D'Onta Foreman,CAR,CAR,,RB,16,203,914,5,45,5,26,0,940,5
2022,00-0033906,Alvin Kamara,NO,NO,,RB,15,223,897,2,40,57,490,2,1387,4
2022,00-0031687,Raheem Mostert,MIA,MIA,,RB,16,181,891,3,44,31,202,2,1093,5
2022,00-0033045,Ezekiel Elliott,DAL,DAL,,RB,15,231,876,12,52,17,92,0,968,12
2022,00-0036223,Jonathan Taylor,IND,IND,,RB,11,192,861,4,39,28,143,0,1004,4
2022,00-0034115,Jeff Wilson,MIA,SF,yes,RB,16,176,860,5,44,22,185,1,1045,6
2022,00-0037197,Isiah Pacheco,KC,KC,,RB,17,170,830,5,37,13,130,0,960,5
2022,00-0035250,Devin Singletary,BUF,BUF,,RB,16,177,819,5,42,38,280,1,1099,6
2022,00-0033897,Joe Mixon,CIN,CIN,,RB,14,210,814,7,47,60,441,2,1255,9
2022,00-0035685,David Montgomery,CHI,CHI,,RB,16,201,801,5,41,34,316,1,1117,6
2022,00-0037746,Brian Robinson,WAS,WAS,,RB,12,205,797,2,49,9,60,1,857,3
2022,00-0036414,Cam Akers,LAR,LAR,,RB,15,188,786,7,39,13,117,0,903,7
2022,00-0033553,James Conner,ARI,ARI,,RB,13,183,782,7,48,46,300,1,1082,8
2022,00-0036265,AJ Dillon,GB,GB,,RB,17,186,770,7,47,28,206,0,976,7
2022,00-0034796,Lamar Jackson,BAL,BAL,,QB,12,112,764,3,47,0,0,0,764,3
2022,00-0034857,Josh Allen,BUF,BUF,,QB,16,124,762,7,55,0,0,0,762,7
2022,00-0030513,Latavius Murray,DEN,NO,yes,RB,13,171,760,6,44,27,132,0,892,6
2022,00-0036389,Jalen Hurts,PHI,PHI,,QB,15,165,760,13,67,0,0,0,760,13
2022,00-0036906,Khalil Herbert,CHI,CHI,,RB,13,129,731,4,26,9,57,1,788,5
2022,00-0035710,Daniel Jones,NYG,NYG,,QB,16,120,708,7,57,0,0,0,708,7
2022,00-0030578,Cordarrelle Patterson,ATL,ATL,,RB,13,144,695,8,39,21,122,0,817,8
2022,00-0033856,Leonard Fournette,TB,TB,,RB,16,189,668,3,39,73,523,3,1191,6
2022,00-0033357,Taysom Hill,NO,NO,,TE,16,96,575,7,34,9,77,2,652,9
2022,00-0036328,Antonio Gibson,WAS,WAS,,RB,15,149,546,3,32,46,353,2,899,5
2022,00-0036275,D'Andre Swift,DET,DET,,RB,14,99,542,5,21,48,389,3,931,8
2022,00-0036158,J.K. Dobbins,BAL,BAL,,RB,8,92,520,2,26,7,42,1,562,3
2022,00-0037248,James Cook,BUF,BUF,,RB,16,89,507,2,24,21,180,1,687,3
2022,00-0033118,Kenyan Drake,BAL,BAL,,RB,12,109,482,4,21,17,89,1,571,5
2022,00-0037256,Rachaad White,TB,TB,,RB,17,129,481,1,27,50,290,2,771,3
2022,00-0033923,Kareem Hunt,CLE,CLE,,RB,17,123,468,3,30,35,210,1,678,4
2022,00-0036555,Chuba Hubbard,CAR,CAR,,RB,14,95,466,2,23,14,171,0,637,2
2022,00-0038120,Breece Hall,NYJ,NYJ,,RB,7,80,463,4,20,19,218,1,681,5
2022,00-0035657,Damien Harris,NE,NE,,RB,11,106,462,3,23,17,97,0,559,3
2022,00-0036251,Zack Moss,IND,BUF,yes,RB,13,93,456,1,18,11,39,0,495,1
2022,00-0032268,Marcus Mariota,ATL,ATL,,QB,13,85,438,4,30,0,0,0,438,4
2022,00-0034184,Gus Edwards,BAL,BAL,,RB,9,87,433,3,30,0,0,0,433,3
2022,00-0035831,James Robinson,NYJ,JAX,yes,RB,11,110,425,3,22,11,51,2,476,5
2022,00-0035228,Kyler Murray,ARI,ARI,,QB,11,67,418,3,23,0,0,0,418,3
2022,00-0036924,Michael Carter,NYJ,NYJ,,RB,16,114,402,3,14,41,288,0,690,3
2022,00-0033526,Samaje Perine,CIN,CIN,,RB,16,95,394,2,19,38,287,4,681,6
2022,00-0037228,Jaylen Warren,PIT,PIT,,RB,16,77,379,1,20,28,214,0,593,1
2022,00-0030565,Geno Smith,SEA,SEA,,QB,17,68,366,1,24,0,0,0,366,1
2022,00-0036829,Caleb Huntley,ATL,ATL,,RB,12,76,366,1,18,2,3,0,369,1
2022,00-0033873,Patrick Mahomes,KC,KC,,QB,17,61,358,4,25,1,6,0,364,4
2022,00-0034750,Rashaad Penny,SEA,SEA,,RB,5,57,346,2,15,4,16,0,362,2
2022,00-0032144,Melvin Gordon,DEN,DEN,,RB,10,90,318,2,15,25,223,0,541,2
2022,00-0036383,Eno Benjamin,NO,ARI,yes,RB,13,77,313,2,14,25,193,0,506,2
2022,00-0036360,Clyde Edwards-Helaire,KC,KC,,RB,10,71,302,3,15,17,151,3,453,6
2022,00-0037157,Bam Knight,NYJ,NYJ,,RB,7,85,300,1,14,13,100,0,400,1
2022,00-0031376,Jerick McKinnon,KC,KC,,RB,17,72,291,1,12,56,512,9,803,10
2022,00-0036971,Trevor Lawrence,JAX,JAX,,QB,17,62,291,5,27,0,0,0,291,5
2022,00-0036370,Joshua Kelley,LAC,LAC,,RB,12,69,287,2,16,14,101,0,388,2
2022,00-0034972,Alexander Mattison,MIN,MIN,,RB,17,74,283,5,21,15,91,1,374,6
2022,00-0035664,Darrell Henderson,LAR,LAR,,RB,10,70,283,3,14,17,102,0,385,3
2022,00-0036567,Elijah Mitchell,SF,SF,,RB,5,45,279,2,15,3,7,0,286,2
2022,00-0029263,Russell Wilson,DEN,DEN,,QB,15,55,277,3,21,1,1,0,278,3
2022,00-0034975,Justice Hill,BAL,BAL,,RB,15,49,262,0,15,12,58,0,320,0
2022,00-0037525,Jordan Mason,SF,SF,,RB,12,43,258,1,10,0,0,0,258,1
2022,00-0036442,Joe Burrow,CIN,CIN,,QB,16,75,257,5,27,0,0,0,257,5
2022,00-0034681,Chase Edmonds,DEN,MIA,yes,RB,13,68,245,2,8,16,157,1,402,3
2022,00-0033119,Jacoby Brissett,CLE,CLE,,QB,14,49,243,2,28,0,0,0,243,2
2022,00-0036919,Kenny Gainwell,PHI,PHI,,RB,17,53,240,4,17,23,169,0,409,4
2022,00-0038102,Kenny Pickett,PIT,PIT,,QB,13,55,237,3,23,0,0,0,237,3
2022,00-0036493,Deon Jackson,IND,IND,,RB,12,68,236,1,13,30,209,1,445,2
2022,00-0027966,Mark Ingram,NO,NO,,RB,10,62,233,1,12,16,68,0,301,1
2022,00-0035719,Deebo Samuel Sr.,SF,SF,,WR,13,42,232,3,8,56,632,2,864,5
2022,00-0033308,Matt Breida,NYG,NYG,,RB,17,54,220,1,13,20,118,0,338,1
2022,00-0034414,Boston Scott,PHI,PHI,,RB,15,54,217,3,12,5,15,0,232,3
2022,00-0036997,Javonte Williams,DEN,DEN,,RB,4,47,204,0,9,16,76,0,280,0
2022,00-0035806,JaMycal Hasty,JAX,JAX,,RB,14,46,194,2,7,20,126,1,320,3
2022,00-0033282,Curtis Samuel,WAS,WAS,,WR,17,38,187,1,11,64,656,4,843,5
2022,00-0036425,DeeJay Dallas,SEA,SEA,,RB,15,35,186,0,9,17,126,0,312,0
2022,00-0033077,Dak Prescott,DAL,DAL,,QB,12,45,182,1,19,0,0,0,182,1
2022,00-0033537,Deshaun Watson,CLE,CLE,,QB,6,36,175,1,10,0,0,0,175,1
2022,00-0034440,Justin Jackson,DET,DET,,RB,15,42,170,1,8,12,101,1,271,2
2022,00-0037563,Malik Davis,DAL,DAL,,RB,6,38,161,1,6,6,63,0,224,1
2022,00-0035537,Ty Johnson,NYJ,NYJ,,RB,12,30,160,1,5,12,88,0,248,1
2022,00-0032975,Jonathan Williams,WAS,WAS,,RB,9,37,152,0,6,7,40,0,192,0
2022,00-0036355,Justin Herbert,LAC,LAC,,QB,17,54,147,0,17,2,-10,0,137,0
2022,00-0034253,Dontrell Hilliard,TEN,TEN,,RB,12,22,145,0,4,21,177,4,322,4
2022,00-0036569,Gary Brightwell,NYG,NYG,,RB,15,31,141,1,9,5,39,0,180,1
2022,00-0037840,Kyren Williams,LAR,LAR,,RB,8,35,139,0,6,9,76,0,215,0
2022,00-0035993,Tyler Huntley,BAL,BAL,,QB,5,43,137,1,12,0,0,0,137,1
2022,00-0033854,Dare Ogunbowale,HOU,HOU,,RB,15,42,123,1,10,20,104,0,227,1
2022,00-0038128,Malik Willis,TEN,TEN,,QB,7,27,123,1,8,0,0,0,123,1
2022,00-0034838,Royce Freeman,HOU,HOU,,RB,4,41,117,0,7,6,33,0,150,0
2022,00-0036950,Avery Williams,ATL,ATL,,RB,17,22,109,1,6,13,61,0,170,1
2022,00-0036898,Davis Mills,HOU,HOU,,QB,15,32,108,2,8,0,0,0,108,2
2022,00-0034845,Sony Michel,LAC,LAC,,RB,10,36,106,0,8,9,53,0,159,0
2022,00-0034869,Sam Darnold,CAR,CAR,,QB,6,26,106,2,10,0,0,0,106,2
2022,00-0037745,Velus Jones Jr.,CHI,CHI,,WR,11,9,103,1,5,7,107,1,210,2
2022,00-0031280,Derek Carr,LV,LV,,QB,15,24,102,0,10,0,0,0,102,0
2022,00-0034208,Mike Boone,DEN,DEN,,RB,8,24,102,0,6,9,96,0,198,0
2022,00-0034301,Darrel Williams,ARI,ARI,,RB,5,21,102,1,8,4,9,0,111,1
2022,00-0035567,Craig Reynolds,DET,DET,,RB,6,23,102,0,4,9,116,0,218,0
2022,00-0036972,Mac Jones,NE,NE,,QB,14,47,102,1,12,0,0,0,102,1
2022,00-0037013,Zach Wilson,NYJ,NYJ,,QB,9,28,102,1,7,1,2,1,104,2
2022,00-0038098,Pierre Strong,NE,NE,,RB,10,10,100,1,5,7,42,0,142,1
2022,00-0037827,Tyrion Davis-Price,SF,SF,,RB,5,34,99,0,5,0,0,0,99,0
2022,00-0029701,Ryan Tannehill,TEN,TEN,,QB,12,34,98,2,12,0,0,0,98,2
2022,00-0029604,Kirk Cousins,MIN,MIN,,QB,17,31,97,2,11,0,0,0,97,2
2022,00-0031800,Taylor Heinicke,WAS,WAS,,QB,9,28,96,1,6,0,0,0,96,1
2022,00-0032602,J.D. McKissic,WAS,WAS,,RB,8,22,95,0,5,27,173,0,268,0
2022,00-0036963,Amon-Ra St. Brown,DET,DET,,WR,16,9,95,0,3,106,1161,6,1256,6
2022,00-0023459,Aaron Rodgers,GB,GB,,QB,17,34,94,1,9,0,0,0,94,1
2022,00-0037617,Hassan Haskins,TEN,TEN,,RB,14,25,93,0,5,11,57,0,150,0
2022,00-0034419,Braxton Berrios,NYJ,NYJ,,WR,17,9,91,2,5,18,145,0,236,2
2022,00-0035217,Benny Snell,PIT,PIT,,RB,9,20,90,1,6,2,17,0,107,1
2022,00-0035939,Bryce Perkins,LAR,LAR,,QB,5,19,90,0,6,0,0,0,90,0
2022,00-0034855,Baker Mayfield,LAR,CAR,yes,QB,12,31,89,1,7,0,0,0,89,1
2022,00-0036879,Sam Ehlinger,IND,IND,,QB,4,17,87,0,5,0,0,0,87,0
2022,00-0032950,Carson Wentz,WAS,WAS,,QB,8,22,86,1,4,0,0,0,86,1
2022,00-0033572,Jamal Agnew,JAX,JAX,,WR,15,12,86,0,6,23,187,3,273,3
2022,00-0033951,Marlon Mack,DEN,SF,yes,RB,7,16,84,1,4,8,99,1,183,2
2022,00-0035264,Jarrett Stidham,LV,LV,,QB,3,14,84,0,7,0,0,0,84,0
2022,00-0036331,Devin Duvernay,BAL,BAL,,WR,14,12,84,1,7,37,407,3,491,4
2022,00-0036913,Kadarius Toney,KC,NYG,yes,WR,9,7,82,1,5,16,171,2,253,3
2022,00-0031806,Malcolm Brown,LAR,LAR,,RB,7,18,81,1,3,5,37,0,118,1
2022,00-0030288,Rex Burkhead,HOU,HOU,,RB,15,26,80,0,4,37,204,1,284,1
2022,00-0034646,Brandon Powell,LAR,LAR,,WR,17,17,80,0,6,24,156,0,236,0
2022,00-0038124,Christian Watson,GB,GB,,WR,14,7,80,2,2,41,611,7,691,9
2022,00-0034407,Ray-Ray McCloud,SF,SF,,WR,17,4,78,1,1,14,243,1,321,2
2022,00-0036755,Jaret Patterson,WAS,WAS,,RB,2,17,78,0,3,0,0,0,78,0
2022,00-0037429,Raheem Blackshear,CAR,CAR,,RB,13,23,77,3,7,10,93,0,170,3
2022,00-0032436,Jeff Driskel,HOU,HOU,,QB,7,20,75,0,4,1,4,0,79,0
2022,00-0035594,Travis Homer,SEA,SEA,,RB,10,19,74,0,4,16,157,1,231,1
2022,00-0033106,Jared Goff,DET,DET,,QB,17,29,73,0,5,1,5,0,78,0
2022,00-0026143,Matt Ryan,IND,IND,,QB,12,27,70,1,9,0,0,0,70,1
2022,00-0028118,Tyrod Taylor,NYG,NYG,,QB,2,5,70,0,5,0,0,0,70,0
2022,00-0034816,Ronald Jones,KC,KC,,RB,5,17,70,1,4,1,22,0,92,1
2022,00-0034928,Steven Sims,PIT,PIT,,WR,12,13,70,0,5,14,104,0,174,0
2022,00-0036212,Tua Tagovailoa,MIA,MIA,,QB,13,24,70,0,4,0,0,0,70,0
2022,00-0038040,Zamir White,LV,LV,,RB,11,17,70,0,4,0,0,0,70,0
2022,00-0037012,Trey Lance,SF,SF,,QB,2,16,67,0,7,0,0,0,67,0
2022,00-0029239,Brandon Bolden,LV,LV,,RB,13,17,66,0,3,9,57,1,123,1
2022,00-0036268,Laviska Shenault Jr.,CAR,CAR,,WR,13,9,65,1,1,27,272,1,337,2
2022,00-0036020,Salvon Ahmed,MIA,MIA,,RB,6,12,64,1,4,1,8,0,72,1
2022,00-0036297,Darrynton Evans,CHI,CHI,,RB,3,14,64,0,3,1,33,0,97,0
2022,00-0038122,Desmond Ridder,ATL,ATL,,QB,4,16,64,0,4,0,0,0,64,0
2022,00-0035146,Trace McSorley,ARI,ARI,,QB,5,15,61,0,3,0,0,0,61,0
2022,00-0037299,Keaontay Ingram,ARI,ARI,,RB,11,27,60,1,4,4,21,0,81,1
2022,00-0036326,Chase Claypool,CHI,PIT,yes,WR,15,9,59,0,3,46,451,1,510,1
2022,00-0034400,Jordan Wilkins,IND,IND,,RB,4,13,58,0,2,6,29,0,87,0
2022,00-0035639,Parris Campbell,IND,IND,,WR,17,5,58,0,2,63,623,3,681,3
2022,00-0036999,Anthony Schwartz,CLE,CLE,,WR,7,4,57,1,2,4,51,0,108,1
2022,00-0037545,Rashid Shaheed,NO,NO,,WR,12,4,57,1,2,28,488,2,545,3
2022,00-0033466,Isaiah McKenzie,BUF,BUF,,WR,15,9,55,1,3,42,423,4,478,5
2022,00-0033725,Corey Clement,ARI,ARI,,RB,5,15,55,1,6,5,54,0,109,1
2022,00-0035327,C.J. Moore,DET,DET,,DB,9,2,55,0,2,0,0,0,55,0
2022,00-0027973,Andy Dalton,NO,NO,,QB,14,30,54,0,6,0,0,0,54,0
2022,00-0034279,Equanimeous St. Brown,CHI,CHI,,WR,16,6,54,0,2,21,323,1,377,1
2022,00-0035752,Chris Streveler,NYJ,NYJ,,QB,1,9,54,0,1,0,0,0,54,0
2022,00-0037087,Trestan Ebner,CHI,CHI,,RB,11,24,54,0,2,2,8,0,62,0
2022,00-0034827,DJ Moore,CAR,CAR,,WR,17,10,53,0,3,63,888,7,941,7
2022,00-0036450,Ke'Shawn Vaughn,TB,TB,,RB,6,17,53,0,3,3,19,0,72,0
2022,00-0033908,Cooper Kupp,LAR,LAR,,WR,9,9,52,1,4,75,812,6,864,7
2022,00-0037286,Kevin Harris,NE,NE,,RB,5,18,52,1,3,0,0,0,52,1
2022,00-0034109,Phillip Lindsay,IND,IND,,RB,3,15,49,0,1,6,19,0,68,0
2022,00-0036358,CeeDee Lamb,DAL,DAL,,WR,17,10,47,0,3,107,1359,9,1406,9
2022,00-0037742,Treylon Burks,TEN,TEN,,WR,11,4,47,0,3,33,444,1,491,1
2022,00-0027944,Julio Jones,TB,TB,,WR,10,5,45,0,4,24,299,2,344,2
2022,00-0033949,Joshua Dobbs,TEN,TEN,,QB,2,8,44,0,4,0,0,0,44,0
2022,00-0035500,Greg Dortch,ARI,ARI,,WR,16,7,44,0,3,52,467,2,511,2
2022,00-0036543,Spencer Brown,CAR,CAR,,RB,2,9,43,0,1,2,10,0,53,0
2022,00-0037265,Snoop Conner,JAX,JAX,,RB,5,12,42,1,2,0,0,0,42,1
2022,00-0033550,Davis Webb,NYG,NYG,,QB,1,6,41,1,2,0,0,0,41,1
2022,00-0038045,Isaiah Spiller,LAC,LAC,,RB,5,18,41,0,2,3,13,0,54,0
2022,00-0033555,Mack Hollins,LV,LV,,WR,17,4,40,0,2,57,690,4,730,4
2022,00-0036407,Jerry Jeudy,DEN,DEN,,WR,15,4,40,0,4,67,972,6,1012,6
2022,00-0037240,Jameson Williams,DET,DET,,WR,6,1,40,0,1,1,41,1,81,1
2022,00-0033275,PJ Walker,CAR,CAR,,QB,6,6,39,0,3,0,0,0,39,0
2022,00-0033307,Kendrick Bourne,NE,NE,,WR,16,6,39,0,2,35,434,1,473,1
